longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
-117.99,33.97,18.0,4078.0,484.0,1490.0,482.0,10.8034,3.0
-118.19,34.05,47.0,1273.0,264.0,1193.0,260.0,2.4375,3.0
-121.87,37.66,52.0,775.0,134.0,315.0,123.0,5.0677,0.0
-120.85,35.37,21.0,1033.0,195.0,588.0,187.0,2.8173,2.0
-117.83,33.65,9.0,638.0,266.0,426.0,234.0,3.7875,3.0
-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,0.0
-122.49,37.78,47.0,2695.0,643.0,1505.0,644.0,3.0877,1.0
-117.95,33.66,22.0,2785.0,441.0,1086.0,392.0,7.3719,3.0
-119.22,34.28,33.0,2467.0,377.0,1052.0,363.0,4.7333,2.0
-122.14,40.07,31.0,2053.0,465.0,1193.0,447.0,1.4923,0.0
-117.32,33.8,11.0,3196.0,576.0,1757.0,552.0,4.0982,0.0
-117.24,32.82,20.0,2467.0,332.0,731.0,335.0,7.2559,2.0
-121.8,38.01,44.0,3184.0,581.0,1399.0,548.0,2.7234,0.0
-119.73,36.81,19.0,1699.0,356.0,994.0,368.0,2.7778,0.0
-121.5,38.55,52.0,2784.0,455.0,957.0,448.0,5.6402,0.0
-117.13,32.8,15.0,1606.0,375.0,784.0,342.0,3.7237,2.0
-122.02,37.89,29.0,6349.0,858.0,2450.0,778.0,7.5,1.0
-116.25,33.69,5.0,1664.0,444.0,907.0,374.0,2.7667,0.0
-122.25,38.03,15.0,3338.0,532.0,1834.0,520.0,5.6293,1.0
-117.29,34.12,40.0,2198.0,612.0,1517.0,531.0,1.0951,0.0
-118.45,34.04,23.0,3771.0,1321.0,2031.0,1241.0,2.7679,3.0
-119.19,34.26,16.0,5018.0,853.0,2524.0,830.0,5.1752,2.0
-122.72,38.44,52.0,188.0,62.0,301.0,72.0,0.9437,3.0
-120.96,37.61,23.0,3497.0,887.0,2467.0,816.0,1.9444,0.0
-119.81,36.76,51.0,2419.0,486.0,1284.0,426.0,2.2029,0.0
-119.03,35.42,45.0,1628.0,352.0,754.0,334.0,2.5703,0.0
-119.81,36.79,35.0,2314.0,443.0,954.0,457.0,2.9506,0.0
-116.96,32.8,19.0,4574.0,1152.0,3045.0,1057.0,2.065,3.0
-118.71,34.27,26.0,990.0,223.0,719.0,232.0,3.163,3.0
-121.89,37.69,4.0,6159.0,1510.0,2649.0,1241.0,3.62,3.0
-117.66,35.62,11.0,5897.0,1138.0,2728.0,1072.0,4.15,0.0
-122.06,37.99,16.0,2445.0,469.0,721.0,474.0,2.8043,1.0
-118.43,34.17,34.0,2180.0,424.0,906.0,429.0,4.4464,3.0
-119.19,34.17,31.0,1872.0,434.0,1511.0,405.0,3.2314,2.0
-118.52,34.4,5.0,7748.0,1557.0,4768.0,1393.0,5.305,3.0
-121.95,37.32,33.0,726.0,168.0,351.0,147.0,3.1458,3.0
-120.97,37.68,16.0,2349.0,446.0,1302.0,392.0,3.1625,0.0
-118.32,33.73,25.0,1099.0,168.0,407.0,159.0,7.6886,2.0
-120.19,38.42,11.0,1568.0,369.0,82.0,33.0,3.125,0.0
-122.73,41.76,19.0,2200.0,414.0,950.0,367.0,2.5357,0.0
-122.08,37.9,32.0,1075.0,170.0,486.0,173.0,5.0499,1.0
-118.35,33.94,36.0,2225.0,601.0,2755.0,610.0,2.5547,3.0
-117.19,32.75,52.0,1388.0,213.0,513.0,211.0,6.1309,2.0
-121.84,37.24,18.0,3574.0,504.0,1803.0,536.0,6.7836,3.0
-119.8,36.72,15.0,1908.0,417.0,1383.0,375.0,1.0472,0.0
-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,1.0
-119.65,36.33,52.0,1257.0,257.0,624.0,243.0,2.3523,0.0
-118.16,35.05,44.0,1297.0,307.0,776.0,278.0,2.5875,0.0
-118.19,33.9,36.0,1073.0,271.0,1385.0,288.0,2.3214,3.0
-122.39,37.57,35.0,520.0,83.0,185.0,76.0,6.4865,2.0
-117.09,32.78,28.0,1708.0,393.0,816.0,393.0,2.9881,2.0
-116.93,32.87,17.0,3722.0,670.0,1561.0,604.0,3.6027,3.0
-121.62,39.11,5.0,2320.0,502.0,1245.0,489.0,3.2465,0.0
-121.24,36.33,13.0,1642.0,418.0,1534.0,388.0,3.1222,3.0
-118.19,33.93,42.0,1829.0,391.0,1614.0,377.0,3.1912,3.0
-118.24,33.96,44.0,1338.0,366.0,1765.0,388.0,1.7778,3.0
-118.24,34.12,34.0,80.0,26.0,125.0,35.0,0.8907,3.0
-117.87,33.92,14.0,4039.0,669.0,1905.0,670.0,6.3303,3.0
-121.89,37.32,43.0,1105.0,241.0,982.0,206.0,2.1149,3.0
-120.45,34.95,10.0,2207.0,644.0,2232.0,543.0,2.375,3.0
-117.79,34.1,26.0,1664.0,344.0,1024.0,339.0,3.5192,0.0
-119.81,36.77,43.0,2341.0,395.0,890.0,375.0,3.4265,0.0
-118.23,33.9,31.0,2143.0,522.0,2276.0,519.0,1.8095,3.0
-120.25,36.65,31.0,1177.0,221.0,744.0,223.0,2.4937,0.0
-118.28,33.99,46.0,1211.0,321.0,1153.0,282.0,1.7849,3.0
-121.31,37.96,52.0,1938.0,332.0,788.0,320.0,3.6094,0.0
-118.95,34.17,23.0,2630.0,404.0,1184.0,385.0,5.2955,3.0
-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,3.0
-118.5,34.02,28.0,5109.0,1482.0,2313.0,1451.0,3.3266,3.0
-118.13,34.16,52.0,1787.0,427.0,1107.0,410.0,2.5664,3.0
-117.94,33.66,16.0,2095.0,450.0,963.0,411.0,5.5,3.0
-121.67,39.18,26.0,2121.0,375.0,1125.0,366.0,3.3958,0.0
-117.46,34.04,3.0,12870.0,2315.0,5820.0,1759.0,4.2429,0.0
-121.98,37.97,26.0,2714.0,390.0,1232.0,409.0,5.9617,0.0
-118.13,33.87,45.0,1606.0,300.0,735.0,295.0,4.6765,3.0
-117.65,33.45,15.0,7468.0,1275.0,3033.0,1217.0,5.49,2.0
-121.38,38.49,11.0,8537.0,1643.0,4224.0,1648.0,2.9647,0.0
-117.35,33.16,22.0,1331.0,305.0,580.0,193.0,3.975,2.0
-121.28,38.53,18.0,224.0,38.0,95.0,41.0,3.1042,0.0
-121.31,38.57,9.0,2748.0,521.0,1663.0,565.0,3.5192,0.0
-121.86,37.4,19.0,4043.0,764.0,2196.0,708.0,6.1504,3.0
-118.28,34.03,45.0,943.0,289.0,953.0,238.0,2.0673,3.0
-121.73,38.56,30.0,3306.0,629.0,1623.0,648.0,2.8614,0.0
-118.21,33.92,36.0,602.0,150.0,645.0,145.0,3.1964,3.0
-121.42,38.54,18.0,2525.0,501.0,1726.0,468.0,2.398,0.0
-122.47,37.78,52.0,3021.0,569.0,1479.0,514.0,4.0208,1.0
-118.09,33.74,44.0,1671.0,390.0,871.0,367.0,4.6369,2.0
-118.32,34.11,48.0,4472.0,1579.0,2796.0,1397.0,2.3974,3.0
-117.16,32.82,28.0,2291.0,371.0,1098.0,382.0,4.6875,2.0
-122.24,37.8,52.0,1803.0,420.0,1321.0,401.0,2.957,1.0
-122.2,37.48,30.0,1170.0,258.0,610.0,243.0,3.4427,1.0
-118.1,33.88,18.0,8046.0,1221.0,4276.0,1228.0,6.5515,3.0
-117.11,32.64,23.0,1619.0,447.0,1025.0,415.0,1.858,2.0
-122.43,37.79,52.0,6186.0,1566.0,2065.0,1374.0,5.8543,1.0
-121.54,39.51,33.0,3585.0,757.0,1887.0,765.0,2.502,0.0
-118.29,34.04,48.0,1353.0,488.0,1945.0,487.0,2.4359,3.0
-122.43,37.77,52.0,3944.0,1072.0,1913.0,973.0,2.9567,1.0
-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,1.0
-122.35,38.3,18.0,3735.0,557.0,1504.0,521.0,5.6304,1.0
-120.8,37.52,13.0,2920.0,481.0,1602.0,490.0,3.9286,0.0
-121.92,36.95,29.0,3457.0,699.0,1327.0,563.0,3.6597,2.0
-118.1,34.09,44.0,2352.0,484.0,1517.0,463.0,4.2833,3.0
-122.31,37.5,22.0,14034.0,3020.0,6266.0,2952.0,4.3939,2.0
-117.4,34.58,18.0,755.0,169.0,483.0,165.0,1.4196,0.0
-117.42,33.96,33.0,2275.0,469.0,1691.0,459.0,2.7452,0.0
-122.41,37.74,52.0,2058.0,399.0,1208.0,399.0,3.6429,1.0
-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,1.6023,2.0
-119.04,35.35,31.0,1607.0,336.0,817.0,307.0,2.5644,0.0
-118.14,33.95,44.0,1812.0,338.0,822.0,314.0,6.7744,3.0
-117.91,33.64,38.0,2222.0,542.0,1067.0,512.0,2.8553,3.0
-118.22,33.97,47.0,1688.0,386.0,1663.0,381.0,4.0609,3.0
-116.24,33.71,10.0,9033.0,2224.0,5525.0,1845.0,2.7598,0.0
-117.8,33.85,16.0,4151.0,637.0,1558.0,604.0,5.806,3.0
-122.42,37.76,52.0,4001.0,1084.0,2129.0,1037.0,3.5052,1.0
-117.66,34.05,33.0,960.0,216.0,831.0,222.0,2.5391,0.0
-118.43,34.02,38.0,2172.0,437.0,830.0,368.0,3.9091,3.0
-121.78,37.67,26.0,2211.0,344.0,1024.0,321.0,5.2649,0.0
-121.6,39.76,22.0,2447.0,556.0,1157.0,556.0,1.8245,0.0
-121.96,37.34,34.0,1461.0,299.0,739.0,276.0,3.4375,3.0
-117.95,34.04,27.0,2610.0,846.0,2296.0,750.0,2.274,3.0
-118.51,34.3,24.0,6145.0,868.0,2710.0,875.0,7.5078,3.0
-120.04,36.93,11.0,3606.0,699.0,2074.0,644.0,2.6941,0.0
-117.88,33.63,21.0,9565.0,2289.0,3162.0,1831.0,4.7024,3.0
-118.5,34.19,26.0,2156.0,509.0,1142.0,470.0,4.0,3.0
-121.75,36.91,52.0,1211.0,447.0,1102.0,392.0,1.6875,3.0
-122.47,38.3,15.0,4885.0,988.0,2175.0,924.0,3.4031,3.0
-122.43,37.76,52.0,1582.0,353.0,868.0,329.0,3.8261,1.0
-116.98,32.74,24.0,977.0,147.0,454.0,169.0,4.9286,3.0
-121.71,39.71,17.0,2748.0,556.0,1174.0,514.0,3.066,0.0
-122.26,37.83,52.0,1656.0,420.0,718.0,382.0,2.6768,1.0
-120.69,35.62,43.0,3044.0,652.0,1456.0,608.0,2.4567,3.0
-121.37,39.03,32.0,1158.0,244.0,598.0,227.0,2.8235,0.0
-122.49,38.31,27.0,3078.0,597.0,1411.0,586.0,3.25,3.0
-117.95,33.94,31.0,2237.0,431.0,1135.0,434.0,4.45,3.0
-118.23,34.14,39.0,277.0,89.0,182.0,91.0,2.3958,3.0
-118.35,34.0,40.0,2894.0,395.0,1063.0,409.0,6.939,3.0
-118.3,34.06,20.0,1782.0,896.0,1749.0,823.0,2.2094,3.0
-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,3.0
-122.0,37.31,33.0,4211.0,918.0,2389.0,861.0,4.7235,3.0
-122.03,37.98,44.0,1254.0,252.0,498.0,217.0,3.4531,1.0
-122.47,37.78,51.0,1485.0,386.0,880.0,385.0,2.7431,1.0
-121.53,38.48,5.0,27870.0,5027.0,11935.0,4855.0,4.8811,0.0
-121.45,38.63,28.0,1246.0,295.0,884.0,258.0,1.4397,0.0
-118.25,33.97,32.0,879.0,257.0,1057.0,230.0,1.6776,3.0
-121.32,38.63,20.0,7003.0,1409.0,3107.0,1315.0,3.0348,0.0
-122.32,37.95,36.0,1425.0,245.0,573.0,239.0,4.35,1.0
-119.71,34.36,34.0,1706.0,276.0,628.0,243.0,4.1842,2.0
-118.26,34.03,49.0,299.0,90.0,287.0,68.0,1.2096,3.0
-117.62,33.42,23.0,2656.0,515.0,998.0,435.0,4.0294,2.0
-118.33,34.17,48.0,2584.0,483.0,1118.0,459.0,4.2396,3.0
-118.27,33.76,46.0,22.0,11.0,32.0,7.0,3.125,2.0
-117.1,32.71,9.0,1931.0,472.0,1628.0,445.0,2.085,2.0
-117.99,33.98,18.0,8399.0,1144.0,3727.0,1107.0,6.9695,3.0
-118.55,34.23,25.0,4409.0,1018.0,4579.0,1010.0,2.8727,3.0
-118.18,33.93,31.0,1516.0,400.0,1820.0,398.0,2.1641,3.0
-117.95,33.67,25.0,1799.0,233.0,810.0,265.0,8.289,3.0
-118.02,33.94,33.0,2382.0,404.0,1339.0,389.0,5.3016,3.0
-117.36,34.54,7.0,3940.0,764.0,2140.0,711.0,3.0357,0.0
-117.81,33.67,9.0,3279.0,530.0,1447.0,510.0,7.4581,3.0
-122.04,38.24,22.0,2761.0,757.0,2612.0,641.0,1.6875,0.0
-119.18,34.16,30.0,2053.0,368.0,1496.0,391.0,3.6546,2.0
-118.0,33.87,13.0,2086.0,544.0,1356.0,462.0,2.95,3.0
-118.31,33.94,41.0,1353.0,286.0,751.0,250.0,2.7401,3.0
-117.92,34.06,34.0,2819.0,609.0,1718.0,558.0,3.5547,3.0
-117.94,33.82,24.0,4735.0,955.0,2600.0,868.0,5.0764,3.0
-121.94,37.54,31.0,2537.0,382.0,1067.0,410.0,6.7599,3.0
-120.3,38.9,11.0,1961.0,435.0,113.0,53.0,0.9227,0.0
-121.79,38.69,23.0,1755.0,321.0,1061.0,313.0,2.8864,0.0
-118.72,34.28,17.0,2654.0,478.0,1392.0,451.0,5.4459,3.0
-118.32,33.95,43.0,3819.0,708.0,1505.0,712.0,3.1719,3.0
-119.72,36.82,16.0,2627.0,613.0,1054.0,623.0,1.9483,0.0
-121.0,37.6,22.0,4412.0,925.0,3116.0,817.0,2.6899,0.0
-117.23,33.1,4.0,1862.0,291.0,685.0,248.0,7.745,2.0
-115.37,32.81,32.0,741.0,191.0,623.0,169.0,1.7604,0.0
-117.69,33.64,18.0,3783.0,654.0,1843.0,623.0,5.7559,3.0
-118.23,34.14,25.0,2864.0,844.0,1745.0,803.0,2.9167,3.0
-118.21,34.64,16.0,2573.0,427.0,1273.0,426.0,5.9508,0.0
-122.13,37.67,38.0,2012.0,347.0,880.0,332.0,3.1734,1.0
-118.38,33.81,39.0,2400.0,373.0,877.0,372.0,5.7361,2.0
-118.75,34.27,26.0,966.0,191.0,690.0,191.0,5.1698,3.0
-118.27,33.93,41.0,570.0,135.0,466.0,121.0,2.6458,3.0
-119.81,36.77,48.0,1805.0,329.0,741.0,331.0,2.5804,0.0
-120.8,38.31,37.0,1341.0,256.0,533.0,242.0,3.2135,0.0
-117.74,33.62,16.0,4134.0,740.0,2103.0,745.0,5.6877,3.0
-118.4,34.04,40.0,2079.0,268.0,720.0,282.0,9.272,3.0
-120.83,39.02,15.0,1117.0,242.0,551.0,229.0,2.6319,0.0
-118.12,33.99,24.0,1705.0,479.0,2037.0,459.0,2.4219,3.0
-117.58,34.1,4.0,6360.0,1584.0,3359.0,1396.0,3.5186,0.0
-121.9,37.29,26.0,1797.0,244.0,626.0,244.0,7.8575,3.0
-117.2,34.15,18.0,1859.0,251.0,747.0,256.0,7.732,0.0
-122.23,37.8,52.0,1252.0,299.0,844.0,280.0,2.3929,1.0
-118.87,34.19,23.0,2179.0,423.0,1338.0,406.0,5.5224,3.0
-117.42,34.06,27.0,2532.0,495.0,1305.0,436.0,2.9107,0.0
-119.3,36.32,23.0,3521.0,615.0,1712.0,636.0,3.3875,0.0
-118.53,34.37,8.0,3839.0,852.0,1342.0,593.0,3.9118,3.0
-122.36,37.94,43.0,369.0,107.0,371.0,111.0,1.6,1.0
-122.03,37.37,30.0,1269.0,290.0,556.0,266.0,3.8125,3.0
-120.66,35.28,46.0,2054.0,502.0,1170.0,494.0,2.1786,2.0
-120.55,36.97,42.0,1766.0,344.0,1084.0,323.0,2.3295,0.0
-117.31,34.51,18.0,2704.0,698.0,1611.0,597.0,2.0243,0.0
-121.35,38.0,6.0,1649.0,369.0,732.0,350.0,3.4231,0.0
-121.91,37.31,46.0,3052.0,587.0,1373.0,590.0,4.7287,3.0
-122.3,37.93,34.0,2254.0,357.0,715.0,306.0,4.5,1.0
-117.97,33.86,12.0,1370.0,367.0,1022.0,296.0,3.6471,3.0
-118.1,34.16,44.0,2795.0,496.0,1235.0,469.0,4.2386,0.0
-118.36,34.16,43.0,2850.0,709.0,1510.0,670.0,2.4835,3.0
-116.99,32.72,13.0,1330.0,216.0,719.0,215.0,3.8295,3.0
-121.89,38.01,32.0,1000.0,188.0,663.0,212.0,4.0972,0.0
-119.89,34.44,25.0,2786.0,470.0,1669.0,462.0,5.5184,2.0
-122.31,40.45,10.0,1187.0,236.0,728.0,248.0,2.0469,0.0
-118.03,33.79,26.0,5321.0,889.0,2932.0,896.0,5.8914,3.0
-118.43,34.07,34.0,3203.0,483.0,949.0,439.0,10.3467,3.0
-117.95,34.06,32.0,2252.0,415.0,1370.0,411.0,4.6312,3.0
-118.54,34.26,23.0,4960.0,592.0,1929.0,586.0,10.9052,3.0
-121.09,37.56,32.0,1717.0,325.0,1356.0,307.0,2.6705,0.0
-122.03,37.56,24.0,8444.0,1492.0,4446.0,1491.0,4.6978,1.0
-121.45,36.51,29.0,1045.0,311.0,1245.0,273.0,1.775,3.0
-120.41,37.16,21.0,1684.0,341.0,1052.0,312.0,2.0809,0.0
-118.14,33.84,45.0,1908.0,361.0,890.0,342.0,4.575,3.0
-117.26,32.81,30.0,1328.0,346.0,577.0,328.0,2.3284,2.0
-119.4,36.04,39.0,915.0,199.0,580.0,175.0,1.8894,0.0
-119.05,34.35,39.0,950.0,300.0,1366.0,312.0,2.2443,3.0
-122.0,37.12,17.0,4413.0,672.0,1674.0,608.0,6.9772,3.0
-118.35,33.91,29.0,2461.0,535.0,1236.0,482.0,4.8409,3.0
-122.12,37.71,38.0,1164.0,284.0,632.0,289.0,3.0345,1.0
-117.13,33.14,12.0,2258.0,456.0,1147.0,433.0,4.0495,3.0
-122.25,37.83,52.0,4190.0,1105.0,1786.0,1037.0,3.0897,1.0
-118.23,33.93,23.0,545.0,131.0,610.0,126.0,1.4861,3.0
-122.6,38.0,21.0,2198.0,462.0,1100.0,449.0,4.1098,3.0
-120.89,37.21,25.0,3301.0,678.0,994.0,306.0,3.2262,0.0
-122.02,37.39,35.0,2297.0,497.0,1428.0,497.0,4.7431,3.0
-118.28,33.77,47.0,307.0,69.0,374.0,65.0,2.9063,3.0
-116.99,32.96,17.0,5509.0,866.0,2748.0,817.0,4.8854,3.0
-121.6,39.75,19.0,2888.0,591.0,984.0,499.0,1.9766,0.0
-121.7,37.2,15.0,531.0,154.0,469.0,155.0,4.65,3.0
-118.85,34.18,11.0,5873.0,1455.0,3089.0,1365.0,3.5504,3.0
-117.23,33.23,13.0,2899.0,657.0,1946.0,579.0,2.9875,3.0
-120.97,37.69,14.0,5514.0,909.0,2819.0,970.0,3.8598,0.0
-122.42,37.75,52.0,2112.0,528.0,1227.0,513.0,3.5536,1.0
-123.01,38.8,21.0,360.0,96.0,131.0,74.0,3.5156,3.0
-117.94,33.86,33.0,1013.0,312.0,706.0,266.0,2.1432,3.0
-116.94,32.81,8.0,2517.0,632.0,1686.0,613.0,2.136,3.0
-117.72,33.97,16.0,13290.0,2062.0,6931.0,2023.0,5.228,3.0
-118.39,33.88,33.0,2543.0,439.0,1098.0,416.0,5.9683,3.0
-122.26,37.78,52.0,970.0,217.0,528.0,208.0,3.3438,1.0
-117.4,34.08,21.0,3622.0,667.0,2503.0,720.0,3.8531,0.0
-117.18,32.69,48.0,2764.0,491.0,978.0,449.0,5.1249,2.0
-119.29,36.32,33.0,2107.0,451.0,1364.0,442.0,2.2024,0.0
-122.53,37.98,32.0,2390.0,336.0,810.0,354.0,8.5759,1.0
-119.72,34.77,35.0,2469.0,553.0,1168.0,427.0,2.4583,3.0
-121.86,37.35,43.0,1536.0,371.0,1256.0,357.0,2.8,3.0
-118.16,33.9,28.0,2410.0,616.0,2399.0,594.0,2.7339,3.0
-121.96,37.54,14.0,5106.0,1207.0,2738.0,1108.0,3.9909,3.0
-118.18,34.03,39.0,609.0,145.0,690.0,134.0,2.9167,3.0
-121.79,38.68,24.0,3794.0,848.0,2225.0,864.0,2.8068,0.0
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,1.0
-120.8,37.61,30.0,918.0,154.0,469.0,139.0,3.9688,0.0
-118.19,34.08,38.0,1241.0,298.0,1055.0,263.0,2.3409,3.0
-123.1,38.97,36.0,1211.0,247.0,697.0,251.0,2.5761,3.0
-122.42,37.78,52.0,1254.0,469.0,895.0,456.0,2.1516,1.0
-118.37,34.03,41.0,1425.0,285.0,838.0,296.0,3.9732,3.0
-122.07,37.66,21.0,5031.0,1168.0,2461.0,1042.0,3.875,1.0
-118.14,33.76,50.0,914.0,167.0,322.0,165.0,4.7361,2.0
-117.89,33.71,24.0,4365.0,804.0,2663.0,753.0,4.5814,3.0
-117.07,32.77,38.0,1130.0,228.0,699.0,241.0,2.65,2.0
-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,1.0
-117.19,34.1,5.0,2167.0,384.0,1174.0,358.0,4.0114,0.0
-117.81,33.74,24.0,2696.0,649.0,1908.0,626.0,3.3047,3.0
-121.74,36.47,28.0,1973.0,343.0,970.0,349.0,4.25,3.0
-121.34,38.64,12.0,2772.0,578.0,1335.0,565.0,3.8068,0.0
-117.64,33.59,4.0,3274.0,383.0,1312.0,390.0,8.1611,3.0
-117.04,32.74,5.0,2878.0,785.0,1727.0,758.0,1.7179,2.0
-118.25,33.97,38.0,1231.0,346.0,1217.0,354.0,1.8661,3.0
-120.34,38.23,10.0,3757.0,722.0,546.0,223.0,3.75,0.0
-121.65,39.16,16.0,5022.0,1103.0,2087.0,956.0,2.3963,0.0
-117.02,32.67,20.0,1505.0,184.0,635.0,182.0,6.5772,2.0
-119.03,35.32,12.0,2721.0,549.0,1294.0,523.0,2.5575,0.0
-117.91,33.65,24.0,1494.0,494.0,814.0,459.0,2.1074,3.0
-122.04,37.5,17.0,407.0,97.0,307.0,100.0,3.1696,1.0
-118.26,34.24,35.0,1666.0,280.0,788.0,273.0,6.6277,3.0
-117.03,32.73,32.0,1750.0,333.0,997.0,335.0,3.4784,2.0
-122.31,40.89,18.0,754.0,161.0,247.0,107.0,2.2583,0.0
-118.25,34.02,32.0,1311.0,410.0,1792.0,396.0,2.3304,3.0
-118.04,34.06,39.0,1258.0,245.0,988.0,228.0,3.2132,3.0
-119.77,36.73,45.0,1081.0,241.0,821.0,230.0,1.7829,0.0
-122.28,37.9,52.0,2003.0,250.0,658.0,244.0,10.0825,1.0
-117.17,34.49,13.0,4460.0,925.0,2225.0,840.0,2.0136,0.0
-118.06,33.84,20.0,5643.0,1231.0,3841.0,1195.0,4.0542,3.0
-117.16,32.72,52.0,788.0,463.0,805.0,391.0,0.9142,2.0
-117.78,33.69,16.0,3400.0,501.0,1575.0,488.0,6.0961,3.0
-117.04,34.89,37.0,1884.0,366.0,1052.0,353.0,3.175,0.0
-118.13,34.17,49.0,1962.0,435.0,1329.0,457.0,3.2898,3.0
-120.98,38.99,17.0,3403.0,661.0,1540.0,622.0,3.6354,0.0
-121.89,37.25,26.0,1741.0,323.0,1007.0,339.0,4.7069,3.0
-116.22,33.74,26.0,4120.0,858.0,2918.0,815.0,3.3107,0.0
-118.26,33.95,38.0,1387.0,346.0,1240.0,355.0,1.6898,3.0
-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297,1.0
-121.94,37.28,18.0,4356.0,1334.0,1968.0,1245.0,3.6294,3.0
-117.71,34.04,20.0,1950.0,310.0,1054.0,312.0,4.625,0.0
-117.9,33.78,25.0,10336.0,2596.0,7111.0,2419.0,3.3627,3.0
-122.07,37.35,35.0,1579.0,210.0,570.0,196.0,8.5888,3.0
-117.19,32.77,9.0,634.0,152.0,248.0,133.0,3.8571,2.0
-122.41,37.75,52.0,1057.0,276.0,837.0,292.0,2.4531,1.0
-117.93,33.61,27.0,1806.0,465.0,791.0,358.0,3.8125,3.0
-117.0,32.85,24.0,1888.0,319.0,950.0,319.0,5.282,3.0
-117.08,32.74,26.0,2359.0,622.0,2067.0,581.0,1.8103,2.0
-118.15,34.08,44.0,1053.0,251.0,941.0,256.0,3.125,3.0
-118.26,33.78,21.0,2188.0,706.0,2265.0,652.0,1.9923,2.0
-119.18,34.16,27.0,1832.0,415.0,1480.0,414.0,3.9643,2.0
-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,0.0
-122.2,39.51,37.0,2358.0,413.0,1060.0,424.0,2.8333,0.0
-118.08,34.09,33.0,2557.0,578.0,1715.0,530.0,2.9196,3.0
-118.35,34.0,46.0,3402.0,503.0,1389.0,504.0,5.3462,3.0
-122.41,37.79,52.0,3598.0,1011.0,2062.0,966.0,2.9871,1.0
-118.45,33.99,45.0,1132.0,269.0,654.0,264.0,4.5673,3.0
-118.42,33.9,37.0,1576.0,345.0,662.0,340.0,5.308,3.0
-121.4,38.59,18.0,2614.0,624.0,1181.0,616.0,2.0432,0.0
-121.24,38.72,12.0,3605.0,576.0,1556.0,549.0,4.9,0.0
-117.79,33.69,15.0,1875.0,316.0,890.0,316.0,6.5783,3.0
-119.17,34.22,29.0,4188.0,816.0,2783.0,790.0,4.1949,2.0
-119.83,36.77,32.0,2867.0,615.0,1705.0,570.0,2.4286,0.0
-121.43,37.78,24.0,807.0,174.0,585.0,166.0,2.6181,0.0
-118.25,33.92,44.0,1737.0,363.0,1184.0,343.0,2.5363,3.0
-118.21,34.12,41.0,1904.0,514.0,1666.0,498.0,3.6845,3.0
-122.09,37.69,43.0,500.0,110.0,273.0,120.0,3.3125,1.0
-118.1,33.74,33.0,2119.0,524.0,872.0,465.0,4.537,2.0
-120.54,38.41,21.0,1435.0,294.0,668.0,267.0,2.5667,0.0
-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,3.0
-122.07,37.4,16.0,3352.0,813.0,1440.0,729.0,3.7359,1.0
-119.12,35.85,37.0,736.0,166.0,564.0,138.0,2.4167,0.0
-118.27,33.82,39.0,1357.0,249.0,763.0,229.0,4.25,3.0
-118.12,33.91,36.0,1432.0,265.0,749.0,261.0,3.5772,3.0
-122.54,37.94,39.0,3670.0,775.0,1519.0,788.0,4.4081,1.0
-122.28,37.54,37.0,991.0,180.0,463.0,177.0,5.1701,2.0
-117.32,33.25,7.0,8206.0,1523.0,4399.0,1423.0,3.6301,3.0
-118.19,34.08,35.0,1554.0,381.0,1487.0,374.0,1.9038,3.0
-122.94,38.53,49.0,1141.0,239.0,505.0,184.0,3.7143,3.0
-121.37,38.68,35.0,1620.0,276.0,939.0,277.0,2.5542,0.0
-120.2,37.84,9.0,13670.0,2453.0,2811.0,1193.0,3.2589,0.0
-118.45,34.06,52.0,204.0,34.0,1154.0,28.0,9.337,3.0
-117.7,33.56,2.0,2112.0,305.0,703.0,261.0,6.9343,3.0
-122.27,37.8,16.0,994.0,392.0,800.0,362.0,2.0938,1.0
-118.22,33.81,41.0,726.0,166.0,602.0,183.0,3.7885,2.0
-122.32,37.56,49.0,2016.0,299.0,691.0,288.0,5.549,2.0
-117.04,33.03,16.0,2852.0,435.0,1083.0,448.0,6.3761,3.0
-122.34,37.57,28.0,3751.0,949.0,1691.0,846.0,3.9728,2.0
-122.5,38.4,36.0,1860.0,364.0,777.0,339.0,4.1307,3.0
-121.94,38.03,27.0,1654.0,478.0,1141.0,420.0,1.4871,0.0
-119.95,36.96,18.0,1996.0,379.0,1327.0,356.0,2.6087,0.0
-122.02,38.38,16.0,808.0,137.0,371.0,145.0,6.0767,0.0
-118.16,34.68,9.0,4303.0,900.0,2240.0,861.0,3.7807,0.0
-118.26,34.12,52.0,2290.0,520.0,1278.0,485.0,3.8393,3.0
-123.01,38.67,33.0,914.0,147.0,394.0,132.0,4.6875,3.0
